0.8383177384961549,0.9366841233805864,1
0.09460425455894021,0.41937459900905855,0
0.6018128799182328,0.8257225038005491,1
0.17878557093678626,0.41026462422262316,0
0.4134386332531102,0.7177308348834026,1
0.2529196700047593,0.09529368004545175,0
0.18691428512121558,0.5560770474823117,1
0.1364011264397111,0.11104528024670193,0
0.17882040890351444,0.6044220111590812,1
0.17198870390286142,0.14012158161471353,0
0.774608155741874,0.9041372219165178,1
0.041179769865288166,0.2561956457426976,0
0.35196474527424976,0.7039332883462422,1
0.08084506022481026,0.3924818966917628,0
0.5577566784128903,0.8041920487379349,1
0.04371407754053574,0.3110986327520411,0
0.4262483081748416,0.7507449999409386,1
0.10409105422591475,0.3369337533532895,0
0.44600978746706316,0.762162800217619,1
0.2890287954245296,0.1594866568544657,0
0.38683072964760756,0.7256661981489838,1
0.12744211032612074,0.49402834618483416,0
0.3165385657814216,0.6737405570842804,1
0.29904297268661467,0.07865318443578619,0
0.49797745968516705,0.7791491290078592,1
0.10828752136880922,0.34685729828793077,0
0.6875005837456042,0.8644817033358192,1
0.1787105731526221,0.15014479409643972,0
0.502014012336437,0.7994665180525861,1
0.13841022528705835,0.576267490238648,0
0.5664845967770218,0.8025698418841393,1
0.08012230472982419,0.40458555774327415,0
0.14000627928748502,0.557609478066787,1
0.07617883223506954,0.21462274191433897,0
0.58084393657868,0.8304550831557972,1
0.153524735653278,0.1271980170076061,0
0.5242601105069368,0.8040358151164159,1
0.10153208177451516,0.21341407920007208,0
0.7540562718425551,0.9078307260666453,1
0.05977900308142287,0.4694829735659847,0
0.6962334239796012,0.8802928654232822,1
0.2499489716431204,0.15473198406098362,0
0.382826003688937,0.7195278910943099,1
0.07264580189383212,0.2331321814990285,0
0.2035260257092616,0.6164956179080735,1
0.033984409860318185,0.24133545964359893,0
0.5922797501425129,0.814104312800764,1
0.05041788852500766,0.22617953816967085,0
0.24427569072461514,0.4488398333007034,1
0.15903829761067206,0.16813447749348898,0
0.132943060855408,0.4924619023338419,1
0.26200167937130564,0.14331770040724365,0
0.49175086501536797,0.1301092457221677,1
0.2741818391751822,0.17485850394093808,0
0.5612092060910834,0.7789918609854509,1
0.11121911981719844,0.15738304953676877,0
0.06881539974795427,0.34937234001707834,1
0.5309468359219413,0.030503910733961297,0
0.3525640670639134,0.7215236206808993,1
0.14673998974681854,0.148848186796731,0
0.3852826040153835,0.7397036867350351,1
0.23283712812923432,0.11069815327348047,0
0.7763766477518553,0.8883779143812884,1
0.14586765520616782,0.14506124376422735,0
0.222827404609047,0.20168935418050238,1
0.13283168374528984,0.16702468907656642,0
0.5138958034498051,0.7930212623531824,1
0.14993395738038914,0.20373082489338776,0
0.6533849343519802,0.8503360699466361,1
0.16966250890367357,0.21096147111073463,0
0.7047321659503231,0.8556711989462495,1
0.04227076996287659,0.3268492544070452,0
0.22261806556783179,0.2918734617365642,1
0.19724432142681267,0.12908097237188562,0
0.1929093282181898,0.5407330619006876,1
0.2793990613183196,0.16243156151415944,0
0.5753807589272739,0.8149031609873212,1
0.13603744281676897,0.09251442714004386,0
0.038905035493253644,0.25737713137363183,1
0.20964916043057719,0.595457731720738,0
0.668434943260778,0.8638156038729583,1
0.12134094105749375,0.48177636263098966,0
0.3168811952597151,0.6737748575344116,1
0.060289608339603805,0.23299148399546377,0
0.4242882998313409,0.7495329122538295,1
0.1354168373334755,0.4191078104779534,0
0.3326790077867909,0.7128656311829024,1
0.03037487760901907,0.39959131089010996,0
0.7201595168372685,0.8806914412361153,1
0.16346884722250385,0.1648607139554144,0
0.25809407773729187,0.6655859747513692,1
0.014375683438164822,0.3351719826590934,0
0.1846739513722119,0.5929946174803024,1
0.12935852219808916,0.28742125515081707,0
0.32372305140642527,0.6930394742994556,1
0.07462214504635296,0.4162151835904319,0
0.6433028469052244,0.8522536360176486,1
0.07698546437801686,0.44638553225727245,0
0.5343694009779009,0.811474285324094,1
0.05583497732897269,0.2689407388582314,0
0.601100877929911,0.8456169431369054,1
0.061587574126379184,0.303729576734657,0
0.48560233932213903,0.7833154916085118,1
0.14637623598072996,0.13982751396246237,0
0.5984832027244151,0.8378789281991832,1
0.09125092689794002,0.24786057666354053,0
0.5024585223838454,0.7820826644699644,1
0.17333811281862171,0.5175238401983632,0
0.37836348687475385,0.7151466040114902,1
0.18085291181589053,0.21077748610247862,0
0.06904886432216678,0.26630243354664423,1
0.5194233914294257,0.04102452098400136,0
0.05802881786636965,0.3938047054791485,1
0.15294174782478628,0.16411992807282005,0
0.41165660317289526,0.7464479493850357,1
0.24162754554460902,0.1830139939817053,0
0.22522584353504194,0.568334234741725,1
0.8637622721361821,0.006886349448803258,0
0.3561732849394862,0.7182208755145285,1
0.15664828271013362,0.2363426084606495,0
0.5180693537260711,0.8005572818283805,1
0.2443249638332949,0.16212335524607263,0
0.43453489306977144,0.7563950049082258,1
0.10835508554388817,0.2095854293173042,0
0.011739456018154076,0.3142352404027366,1
0.10082780667946666,0.2297852869033668,0
0.3964073103264246,0.7400577587237407,1
0.19337644874831908,0.1405595437457799,0
0.1976136097900103,0.5123907108725332,1
0.08869765222668412,0.18049050724816582,0
0.583071750648177,0.831609072773757,1
0.4262722595690711,0.0837525729707073,0
0.3095363101884911,0.6954304938104423,1
0.13980770407529008,0.12183922122974561,0
0.5690206000616219,0.8262974624318052,1
